"code","country","year","htflowsunodc","mediafreedom","prostitutionlaw","prostitutionbrothel","englishspeaking","frenchspeaking","spanishspeaking","portuguesespeaking","germanspeaking","protestantpopulation","muslimpopulation","catholic2","britishlegal","socialistlegal","frenchlegal","germanlegal","scandinavianlegal","visaonothers","visaatborder2onothers","urbanization","trade_gdp","alq_m","literacy","alq_f","alq_agri","mort_5","democracy","reg_west_europe","reg_east_asia","reg_europe","reg_latam","reg_mideast","reg_sasia","reg_ssa","inc_low","inc_low_mid","pop_ln","gdp_pc_const_ppp_ln","stockmigrants1990_ln","tourism_in_ln","ruleWB_m","prosecution_m","protection_m","prevention_m","execrlc_right_m","id","_mi_id","_mi_miss","_st","_d","_t","_t0","_mi_m"
"FRO","Faeroe Islands",1995,NA,3.68500685691833,NA,NA,0,0,0,0,0,51.5542335510254,-19.2690143585205,56.644359588623,0,0,1,0,0,135.712646484375,6.54812002182007,30.8999996185303,139.835418701172,2.42626881599426,163.439743041992,9.46456813812256,25.4082775115967,48.863842010498,0,1,0,0,0,0,0,0,0,0,10.680193901062,9.05088329315186,2.02404046058655,10.3048601150513,1.3879246711731,3.28192949295044,3.01739573478699,3.23764300346375,-0.2199697047472,65,65,NA,1,1,65,0,4
"FSM","Micronesia, Fed. Sts.",1995,NA,61.5075531005859,NA,NA,0,1,0,0,0,-5.72717142105103,68.0839996337891,22.7986583709717,0,0,1,0,0,0,0,25.1000003814697,192.812316894531,16.6916847229004,246.057022094727,22.8185768127441,19.5745964050293,51.9000015258789,1,0,1,0,0,0,0,0,0,1,11.5827131271362,7.99910020828247,1.26284170150757,11.1641807556152,-0.328691720962524,2.5,1,1.5,0.172408819198608,66,66,NA,1,1,66,0,4
"GAB","Gabon",1995,3,52,0,0,0,1,0,0,0,18.1800003051758,0,65.1999969482422,0,0,1,0,0,174,174,75.4000015258789,95.1346969604492,2.8401083946228,86.7120666503906,3.19171404838562,3.4963390827179,87.3000030517578,0,0,0,0,0,0,0,1,0,0,13.896580696106,9.60905265808105,4.84968376159668,11.7360687255859,-0.473496586084366,4,4,3.66666674613953,0,67,67,NA,1,1,67,0,4
"GBR","United Kingdom",1995,4,22,1,0,1,0,0,0,0,9.96000003814697,1.4099999666214,13.1000003814697,1,0,0,0,0,104,104,89,56.6168365478516,10.0192804336548,-155.782302856445,6.80250263214111,2,7.09999990463257,1,1,0,0,0,0,0,0,0,0,17.8762817382812,10.1411056518555,8.22048377990723,16.8936977386475,1.81710422039032,5,3.33333325386047,5,1,68,68,NA,1,1,68,0,4
"GEO","Georgia",1995,1,70,0,0,0,0,0,0,0,0,10.960000038147,1,0,0,1,0,0,183,0,53.9000015258789,67.8286743164062,6.71429681777954,428.590515136719,19.6176223754883,25.3012619018555,40.0999984741211,0,0,0,1,0,0,0,0,0,1,15.4386348724365,7.45560169219971,5.82393312454224,11.3504066467285,-1.21216976642609,4.66666650772095,3.5,3.66666674613953,0,69,69,NA,1,1,69,0,4
"GHA","Ghana",1995,3,62,0,0,0,0,0,0,0,20.0699996948242,14.3900003433228,18.7000007629395,1,0,0,0,0,171,171,40.0999984741211,57.4230918884277,9.65624237060547,90.3017654418945,14.430685043335,31.6277675628662,109.800003051758,1,0,0,0,0,0,0,1,1,0,16.6630592346191,6.86654663085938,6.57437801361084,12.5637474060059,-0.443193018436432,3.66666674613953,3,3.33333325386047,0,70,70,NA,1,1,70,0,4
"GIN","Guinea",1995,0,66,0,0,0,1,0,0,0,4.00887060165405,85.0100021362305,1.10000002384186,0,0,1,0,0,171,171,29.5,45.6441802978516,8.26887798309326,77.3573455810547,13.6499557495117,32.0286979675293,209.600006103516,0,0,0,0,0,0,0,1,1,0,15.8275337219238,6.68926572799683,5.48521184921265,9.91852951049805,-1.22027838230133,4,1.66666662693024,3,0,71,71,NA,1,1,71,0,4
"GMB","Gambia, The",1995,1,63,0,0,1,0,0,0,0,0,94.8899993896484,1.89999997615814,0,0,1,0,0,166,41,43.7999992370605,121.962715148926,-0.787873864173889,265.779022216797,8.98950481414795,63.3391418457031,149.199996948242,0,0,0,0,0,0,0,1,1,0,13.8969869613647,6.95405197143555,4.77153158187866,10.7144174575806,0.0305663086473942,2.83333325386047,2.16666674613953,2.83333325386047,0,72,72,NA,1,1,72,0,4
"GNB","Guinea-Bissau",1995,NA,50,0,0,0,0,0,1,0,21.7784557342529,45.7400016784668,10.1999998092651,0,0,1,0,0,176,176,29.7999992370605,46.810432434082,8.04318237304688,253.599151611328,18.1772480010986,26.3083610534668,233.199996948242,0,0,0,0,0,0,0,1,1,0,13.9690799713135,7.14592123031616,2.63188886642456,10.686282157898,-1.88293480873108,2,3,2.79999995231628,0,73,73,NA,1,1,73,0,4
"GNQ","Equatorial Guinea",1995,3,74,0,0,0,0,1,0,0,0,0,71.3000030517578,0,0,1,0,0,191,191,38.7999992370605,159.418411254883,-6.62657880783081,-3.60917663574219,-11.7979364395142,39.5835762023926,182.300003051758,0,1,0,0,0,0,0,0,0,0,13.021409034729,7.74518823623657,0.993251800537109,8.12286949157715,-1.36790466308594,3.33333325386047,1.66666662693024,3,0,74,74,NA,1,1,74,0,4
"GRC","Greece",1995,5,26,1,0,0,0,0,0,0,0,1.33000004291534,0.400000005960464,0,0,1,0,0,132,132,59.2999992370605,43.6399345397949,6.20029067993164,-30.684684753418,13.7610464096069,20.3999996185303,8.39999961853027,1,1,0,0,0,0,0,0,0,0,16.1795673370361,9.78582382202148,6.02126598358154,16.1310119628906,0.720770537853241,4.66666650772095,2.33333325386047,3.66666674613953,0.5,75,75,NA,1,1,75,0,4
"GRD","Grenada",1995,NA,23.1283988952637,NA,NA,0,1,0,0,0,-16.1460456848145,-6.12509155273438,96.0401611328125,0,0,0,0,0,11,11,31.6000003814697,100.073722839355,10.8740663528442,144.483383178711,9.23221492767334,21.8653469085693,26.7000007629395,1,0,0,0,1,0,0,0,0,0,11.5145740509033,8.53624248504639,0.88406902551651,11.5898866653442,0.277332305908203,2.73654007911682,1.38111436367035,1.78773581981659,0.16666667163372,76,76,NA,1,1,76,0,4
"GRL","Greenland",1995,NA,23.8747158050537,NA,NA,0,0,0,0,0,42.4767646789551,0.316816926002502,73.8189086914062,0,0,1,0,0,186.074005126953,133.300857543945,80.9000015258789,45.8429489135742,7.7798318862915,232.39599609375,18.432035446167,-6.00777339935303,-47.7830429077148,1,1,0,0,0,0,0,0,0,0,10.9295291900635,10.2534971237183,3.23143434524536,9.9391975402832,0.090701088309288,3.3421139717102,3.21263456344604,2.9495837688446,0.16839212179184,77,77,NA,1,1,77,0,4
"GTM","Guatemala",1995,3,60,1,0,0,0,1,0,0,21.7700004577637,0,94,0,0,1,0,0,118,118,43.0999984741211,44.6894302368164,5.12638330459595,46.9857139587402,7.13970136642456,30.2808513641357,59.5999984741211,1,0,0,0,1,0,0,0,0,1,16.1187610626221,8.20613193511963,5.5770845413208,13.2410345077515,-0.932121396064758,4.16666650772095,2.66666674613953,3.16666674613953,0.333333343267441,78,78,NA,1,1,78,0,4
"GUM","Guam",1995,NA,34.4003295898438,NA,NA,0,1,0,0,0,6.76250219345093,31.9294681549072,40.7355270385742,1,0,0,0,0,190.935882568359,174.562194824219,92.0999984741211,147.504699707031,9.7669506072998,-28.9096603393555,12.4706220626831,9.70637702941895,-82.6769638061523,0,1,0,0,0,0,0,0,0,0,11.8883295059204,10.4231233596802,4.58141422271729,14.1244649887085,0.969314098358154,3.43311953544617,1.37923419475555,1.81745338439941,0.633673191070557,79,79,NA,1,1,79,0,4
"GUY","Guyana",1995,NA,28,0,0,0,0,0,0,0,18.6900005340576,8.96000003814697,18,1,0,0,0,0,158,158,29.1000003814697,213.327163696289,3.47408556938171,134.255706787109,2.88794279098511,48.0196304321289,54.4000015258789,0,0,0,0,1,0,0,0,0,1,13.5395631790161,7.65201902389526,1.41098690032959,11.5711946487427,-0.269270241260529,3.66666674613953,3,3.33333325386047,0,80,80,NA,1,1,80,0,4
"HKG","Hong Kong, China",1995,4,30,1,0,0,0,0,0,0,4.28000020980835,0,7.90000009536743,1,0,0,0,0,42,42,100,290.852264404297,3.39038300514221,-96.6235809326172,2.93027663230896,0.600000023841858,56.3555908203125,0,1,0,0,0,0,0,0,0,0,15.6329536437988,10.2511987686157,7.70458650588989,16.9675636291504,1.07440757751465,3,2.83333325386047,3.66666674613953,0.568665206432343,81,81,NA,1,1,81,0,4
"HND","Honduras",1995,1,45,1,0,0,0,1,0,0,10.4799995422363,0,95.8000030517578,0,0,1,0,0,128,128,42.2999992370605,91.7775344848633,3.16815304756165,-54.412353515625,3.40766620635986,37.2000007629395,44.9000015258789,1,0,0,0,1,0,0,0,0,1,15.5361318588257,7.92566204071045,5.59990215301514,12.5098743438721,-0.841036379337311,4.66666650772095,2.66666674613953,2.83333325386047,1,82,82,NA,1,1,82,0,4
"HRV","Croatia",1995,3,56,0,0,0,0,0,0,0,0.699999988079071,1.16999995708466,76.5,0,1,0,0,0,131,131,54.9000015258789,74.6660461425781,6.49888038635254,39.3122329711914,12.3630142211914,27.3094367980957,9.89999961853027,1,1,0,0,0,0,0,0,0,0,15.3564558029175,9.20261764526367,6.16415643692017,14.2109251022339,-0.204418420791626,4.5,3.83333325386047,4.83333349227905,0.833333313465118,83,83,NA,1,1,83,0,4
"HTI","Haiti",1995,2,51,0,0,0,1,0,0,0,22.8500003814697,0,82.5999984741211,0,0,1,0,0,4,4,32.5999984741211,37.8477249145508,13.1688804626465,305.785705566406,17.3354206085205,28.0823040008545,131.399993896484,0,0,0,0,1,0,0,0,1,0,15.8773889541626,7.00707387924194,2.94968843460083,11.8844890594482,-1.39802873134613,1.75,2.25,1.66666662693024,0,84,84,NA,1,1,84,0,4
"HUN","Hungary",1995,3,38,0,0,0,0,0,0,0,25.4400005340576,0,53.9000015258789,0,0,0,1,0,132,132,65.1999969482422,91.8513412475586,11.3106307983398,-60.5719718933105,8.68736743927002,8,12.8000001907349,1,1,0,0,0,0,0,0,0,0,16.150463104248,9.30054950714111,5.85076475143433,13.4683456420898,0.782877504825592,4.83333349227905,2.83333325386047,3.66666674613953,0.666666686534882,85,85,NA,1,1,85,0,4
"IDN","Indonesia",1995,2,71,0,0,0,0,0,0,0,6.03999996185303,87.2099990844727,2.70000004768372,0,0,1,0,0,181,162,35.5999984741211,53.9585876464844,11.3350276947021,222.777557373047,24.5509395599365,44,66.5999984741211,0,0,1,0,0,0,0,0,0,1,19.070405960083,7.94557571411133,6.14332675933838,15.279691696167,-0.722854197025299,4,2.83333325386047,3.33333325386047,0,86,86,NA,1,1,86,0,4
"IMY","Isle of Man",1995,NA,24.9548053741455,NA,NA,0,1,0,0,0,64.7506408691406,-89.4663467407227,114.293144226074,0,0,0,0,0,138.406555175781,85.7330017089844,51.7999992370605,134.285415649414,6.99363088607788,21.7614402770996,5.40065860748291,34.8871040344238,47.3175659179688,1,1,0,0,0,0,0,0,0,0,11.1838235855103,9.25241565704346,0.706624805927277,13.932333946228,0.914974272251129,3.73621535301208,3.71614646911621,3.31373643875122,0.752921879291534,87,87,NA,1,1,87,0,4
"IND","India",1995,4,49,1,0,1,0,0,0,0,1.0900000333786,11.9700002670288,1.29999995231628,1,0,0,0,0,189,189,26.6000003814697,23.131649017334,2.40000009536743,13.6338634490967,1.70000004768372,43.6606140136719,107.400001525879,1,0,0,0,0,0,1,0,0,1,20.6530361175537,7.280837059021,8.92175102233887,14.568811416626,0.234424948692322,4.33333349227905,2.5,2.66666674613953,0,88,88,NA,1,1,88,0,4
"IRL","Ireland",1995,2,15,1,0,1,0,0,0,0,0,0,95.3000030517578,1,0,0,0,0,107,107,57.9000015258789,140.875961303711,11.9553070068359,-50.4882965087891,12.0593690872192,11.6000003814697,7,1,1,0,0,0,0,0,0,0,0,15.0988998413086,9.97696304321289,5.42934560775757,15.3878698348999,1.66823470592499,4.19999980926514,3.20000004768372,4,0.16666667163372,89,89,NA,1,1,89,0,4
"IRN","Iran, Islamic Rep.",1995,3,83,0,0,0,0,0,0,0,0,99.5699996948242,0.100000001490116,0,0,1,0,0,188,188,60.2000007629395,34.8244743347168,5.46487474441528,91.1188201904297,12.9309568405151,34.521068572998,60.4000015258789,0,0,0,0,0,1,0,0,0,0,17.8922672271729,8.82767200469971,8.36441516876221,13.1001176834106,-0.448601394891739,4.16666650772095,1.5,1.33333337306976,0,90,90,NA,1,1,90,0,4
"IRQ","Iraq",1995,2,100,0,0,0,0,0,0,0,-3.12197542190552,97.0299987792969,1.79999995231628,0,0,1,0,0,128.043151855469,150.406753540039,68.8000030517578,49.9507942199707,7.4580717086792,292.656585693359,11.4066925048828,31.7366733551025,48.2000007629395,0,0,0,0,0,1,0,0,0,1,16.8876247406006,7.81187725067139,4.42604351043701,11.0186290740967,-1.59634304046631,1.5,1.16666662693024,1.33333337306976,0,91,91,NA,1,1,91,0,4
"ISL","Iceland",1995,3,12,1,0,0,0,0,0,0,89.2900009155273,0,0.699999988079071,0,0,0,0,1,132,132,91.5999984741211,67.4403686523438,4.823401927948,32.6181106567383,4.8994665145874,9.5,5.40000009536743,1,1,0,0,0,0,0,0,0,0,12.4987421035767,10.1143283843994,2.26176309585571,13.4379234313965,1.82918477058411,4.5,2,3,0.666666686534882,92,92,NA,1,1,92,0,4
"ISR","Israel",1995,5,30,1,0,0,0,0,0,0,0,14.8900003433228,1,1,0,0,0,0,123,123,90.9000015258789,65.3657379150391,5.56306838989258,27.9184494018555,8.5897970199585,2.90000009536743,8.80000019073486,1,1,0,0,0,0,0,0,0,0,15.5284070968628,9.93126773834229,7.3979902267456,14.6107625961304,1.02552306652069,4.83333349227905,2.66666674613953,3.33333325386047,0.5,93,93,NA,1,1,93,0,4
"ITA","Italy",1995,5,30,1,0,0,0,0,0,0,0,1.21000003814697,83.1999969482422,0,0,1,0,0,132,132,66.9000015258789,47.6727523803711,9.06282901763916,114.975540161133,16.1012897491455,6.59999990463257,7.5,1,1,0,0,0,0,0,0,0,0,17.8558578491211,10.1373157501221,7.26417016983032,17.2511730194092,0.832766115665436,5,4.83333349227905,5,0.16666667163372,94,94,NA,1,1,94,0,4
"JAM","Jamaica",1995,1,18,0,0,1,0,0,0,0,38.9300003051758,0,9.60000038146973,1,0,0,0,0,106,80,50.5999984741211,111.30290222168,10.7999992370605,274.871459960938,22.4999980926514,23.2000007629395,32.5999984741211,1,0,0,0,1,0,0,0,0,0,14.7237691879272,8.84489727020264,3.03495287895203,13.9526605606079,-0.343678802251816,3.33333325386047,3.16666674613953,3,0,95,95,NA,1,1,95,0,4
"JOR","Jordan",1995,NA,48,0,0,0,0,0,0,0,11.226222038269,96.5899963378906,1.70000004768372,0,0,1,0,0,182,61,78.1999969482422,124.585334777832,12.0760335922241,221.600997924805,29.9443187713623,34.2368278503418,33.2000007629395,0,0,0,0,0,1,0,0,0,1,15.2494039535522,8.16245651245117,7.04429483413696,13.8878316879272,0.388181269168854,2.66666674613953,1.83333337306976,2.66666674613953,0,96,96,NA,1,1,96,0,4
"JPN","Japan",1995,5,20,0,0,0,0,0,0,0,37.2982864379883,0,0.600000023841858,0,0,0,1,0,137,137,64.5999984741211,16.8635540008545,3.07614731788635,-67.56494140625,3.25925922393799,5.69999980926514,5.80000019073486,1,1,0,0,0,0,0,0,0,0,18.6473293304443,10.2253198623657,6.98063373565674,15.0229768753052,1.46685802936554,4.33333349227905,2.83333325386047,3.66666674613953,0.833333313465118,97,97,NA,1,1,97,0,4
"KAZ","Kazakhstan",1995,3,61,1,0,0,0,0,0,0,2.15000009536743,47.0200004577637,3,0,0,1,0,0,175,175,55.9000015258789,82.5224075317383,5.1112117767334,-15.1748104095459,9.9461259841919,25.9278392791748,56.2999992370605,0,0,0,1,0,0,0,0,0,0,16.576509475708,8.4116907119751,8.19400787353516,12.2839860916138,-0.852272689342499,4.5,2.5,3.33333325386047,0,98,98,NA,1,1,98,0,4
"KEN","Kenya",1995,3,52,0,0,1,0,0,0,0,28.2099990844727,6,26.3999996185303,1,0,0,0,0,154,21,19,71.7457427978516,10.3644018173218,127.498954772949,17.9091835021973,43.7278747558594,112.300003051758,0,0,0,0,0,0,0,1,1,0,17.1294078826904,7.17890167236328,5.09375,13.705696105957,-1.11307239532471,3.5,2.5,3.16666674613953,0,99,99,NA,1,1,99,0,4
"KGZ","Kyrgyz Republic",1995,2,52,1,0,0,0,0,0,0,0,70,0,0,1,0,0,0,172,144,36.2999992370605,71.8261260986328,1.64434909820557,140.721069335938,4.49658155441284,47.2000007629395,61.9000015258789,0,0,0,1,0,0,0,0,1,0,15.3393688201904,7.10993766784668,6.4347071647644,10.4912738800049,-0.674664914608002,4.33333349227905,2.66666674613953,2.83333325386047,0.666666686534882,100,100,NA,1,1,100,0,4
"KHM","Cambodia",1995,4,60,0,0,0,0,0,0,0,0,2.1800000667572,0.100000001490116,0,0,1,0,0,191,191,14.1999998092651,77.766731262207,3.68543887138367,145.756484985352,3.29860496520996,47.3024826049805,118.5,0,0,1,0,0,0,0,0,1,0,16.2474021911621,6.67939758300781,3.64805746078491,10.3939714431763,-1.08382630348206,3.66666674613953,3,3.16666674613953,0,101,101,NA,1,1,101,0,4
"KIR","Kiribati",1995,NA,24,1,0,1,0,0,0,0,38.0400009155273,0,49,0,0,0,0,0,168,168,36.4000015258789,83.5204925537109,9.73328971862793,33.1283683776855,13.6670751571655,26.6244735717773,74.8000030517578,1,0,1,0,0,0,0,0,0,1,11.254919052124,7.54841423034668,0.78845739364624,8.26873207092285,-0.68682849407196,2,1,1.66666662693024,-0.243288606405258,102,102,NA,1,1,102,0,4
"KNA","St. Kitts and Nevis",1995,NA,29.4118499755859,NA,NA,0,0,0,0,0,7.45202684402466,7.76986837387085,140.172546386719,0,0,1,0,1,93,92,33.7000007629395,125.709465026855,12.0004930496216,135.137756347656,19.7134799957275,20.7418079376221,24.8999996185303,1,0,0,0,1,0,0,0,0,0,10.6213274002075,9.26051807403564,0.663227081298828,11.2772035598755,-0.328691720962524,1.58847224712372,2.0872528553009,2.37014245986938,0.231821939349174,103,103,NA,1,1,103,0,4
"KOR","Korea, Rep.",1995,3,28,0,0,0,0,0,0,0,19.6700000762939,0,3.90000009536743,0,0,0,1,0,89,89,78.1999969482422,58.7493362426758,2.31604337692261,201.556762695312,1.68826532363892,12.3999996185303,7.5,1,1,0,0,0,0,0,0,0,0,17.6242370605469,9.66531372070312,6.34931373596191,15.1380662918091,0.735568940639496,5,4.83333349227905,4.66666650772095,1,104,104,NA,1,1,104,0,4
"KSV","Kosovo",1995,1,50.0318984985352,NA,NA,0,0,0,0,1,-15.9561347961426,12.8132457733154,26.8935031890869,1,0,0,0,0,145.14387512207,107.871063232422,27.3372192382812,62.5288581848145,11.3401708602905,60.5640602111816,21.1358470916748,43.0530014038086,103.012817382812,0,0,0,1,0,0,0,0,0,1,16.2762393951416,6.63952350616455,6.72160530090332,10.4637041091919,-1.19338357448578,4,2.33333325386047,2.83333325386047,0.243479490280151,105,105,NA,1,1,105,0,4
"KWT","Kuwait",1995,3,48,0,0,0,0,0,0,0,0,85.3499984741211,2.09999990463257,0,0,1,0,0,187,154,98.0999984741211,94.3184585571289,6.38494157791138,78.3955001831055,23.4358310699463,2.09999990463257,14.6000003814697,0,1,0,0,0,0,0,0,0,0,14.4044075012207,10.5346813201904,7.36852884292603,11.1844215393066,0.821144819259644,2.16666674613953,1.5,2.33333325386047,0,106,106,NA,1,1,106,0,4
"LBN","Lebanon",1995,3,56,0,1,0,0,0,0,0,0,55.310001373291,36.2000007629395,0,0,1,0,0,185,100,84.8000030517578,73.135383605957,2.50050067901611,155.985595703125,17.9160041809082,15.3936910629272,34.7000007629395,0,0,0,0,0,1,0,0,0,0,15.0656251907349,9.0617094039917,6.26091909408569,13.0170030593872,-0.205062627792358,2.16666674613953,1.83333337306976,2.33333325386047,1,108,108,NA,1,1,108,0,4
"LBR","Liberia",1995,1,71,0,0,1,0,0,0,0,15.9810380935669,13.9200000762939,1.89999997615814,1,0,0,0,0,176,176,50,37.2522125244141,4.63297176361084,74.8352661132812,6.27792596817017,53.6857070922852,253.300003051758,0,0,0,0,0,0,0,1,1,0,14.4806518554688,5.01600074768066,4.39197683334351,7.87226343154907,-2.07118678092957,3.33333325386047,2,2.5,0,109,109,NA,1,1,109,0,4
"LBY","Libya",1995,2,85,0,0,0,0,0,0,0,0,97.0599975585938,0.200000002980232,0,0,1,0,0,177,177,76,51.5917587280273,4.05822849273682,217.443801879883,11.7740507125854,24.543098449707,30,0,0,0,0,0,1,0,0,0,0,15.3912181854248,8.66176319122314,6.12577676773071,10.9331073760986,-0.962721526622772,1,1.5,2,0,110,110,NA,1,1,110,0,4
"LCA","St. Lucia",1995,NA,40.4572868347168,NA,NA,0,0,0,0,0,-23.7171745300293,-35.3490791320801,68.8918304443359,0,0,0,0,0,130,130,29.6000003814697,136.855346679688,11.7323055267334,153.373001098633,20.9672069549561,24.2000007629395,21.5,1,0,0,0,1,0,0,0,0,0,11.8874979019165,8.95709609985352,-0.342298328876495,12.350172996521,-0.328691720962524,3.5035674571991,1.73958647251129,1.78339886665344,1,111,111,NA,1,1,111,0,4
"LIE","Liechtenstein",1995,NA,-11.4574108123779,NA,NA,0,0,0,0,0,31.6327972412109,-42.2252388000488,86.0108795166016,0,0,0,0,0,117,117,16.5,73.6715698242188,19.1141242980957,32.6793975830078,19.0495300292969,17.8134994506836,8,1,1,0,0,0,0,0,0,0,0,10.340160369873,9.25110244750977,-0.218544408679008,10.9852924346924,1.52053356170654,4.15227460861206,3.46822381019592,3.9869556427002,0.241657897830009,112,112,NA,1,1,112,0,4
"LKA","Sri Lanka",1995,2,41,0,0,0,0,0,0,0,0,7.53000020980835,6.80000019073486,1,0,0,0,0,192,114,16.3999996185303,81.6350479125977,9.01738452911377,101.893028259277,18.7181644439697,37.2999992370605,25.1000003814697,1,0,0,0,0,0,1,0,0,1,16.710334777832,7.8174614906311,6.12861442565918,12.9066915512085,-0.107732340693474,4,2.16666674613953,3,0,113,113,NA,1,1,113,0,4
"LSO","Lesotho",1995,0,52,1,0,1,0,0,0,0,14.0200004577637,0,43.5,1,0,0,0,0,127,127,17,151.61164855957,13.781005859375,104.371086120605,15.8153438568115,40.7643165588379,100.099998474121,0,0,0,0,0,0,0,1,0,1,14.3611469268799,6.91767597198486,2.10413408279419,11.3736629486084,0.0905329063534737,1.79999995231628,2,2.59999990463257,0,114,114,NA,1,1,114,0,4
"LTU","Lithuania",1995,3,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,132,132,67.3000030517578,105.383590698242,7.9916615486145,215.855407714844,9.89314460754395,9.48818588256836,15.8000001907349,1,0,0,1,0,0,0,0,0,0,15.1052942276001,8.90633296966553,5.85593128204346,13.3847274780273,0.420285403728485,5,4.33333349227905,4,0.16666667163372,115,115,NA,1,1,115,0,4
"LUX","Luxembourg",1995,2,10,1,0,0,1,0,1,0,0,0,93,0,0,1,0,0,132,132,82.9000015258789,191.577270507812,2.09087681770325,-36.743350982666,4.38491106033325,3.79999995231628,5.80000019073486,1,1,0,0,0,0,0,0,0,0,12.9205532073975,10.7876195907593,4.73444271087646,13.5515451431274,1.81542479991913,4.83333349227905,3.66666674613953,4,0,116,116,NA,1,1,116,0,4
"LVA","Latvia",1995,3,29,1,0,0,0,0,0,0,14.6199998855591,0,18.2000007629395,0,0,1,0,0,132,132,68.8000030517578,87.5469970703125,2.92381882667542,58.949047088623,4.48294067382812,23.5749111175537,20,1,1,0,0,0,0,0,0,0,0,14.7377834320068,8.71721744537354,6.47079944610596,13.197470664978,0.203584864735603,4.83333349227905,3,3.16666674613953,0.5,117,117,NA,1,1,117,0,4
"MAC","Macao, China",1995,NA,52.5648193359375,NA,NA,0,1,0,0,0,46.390739440918,30.7942771911621,23.0724086761475,1,1,1,0,0,133,0,99.9000015258789,137.779693603516,4.05312442779541,112.004653930664,2.97371983528137,0.200000002980232,-11.5625114440918,0,1,0,0,0,0,0,0,0,0,12.9282083511353,10.1130514144897,4.68399715423584,15.2510709762573,0.205764278769493,2.83333325386047,1.33333337306976,1.83333337306976,0.02883230894804,118,118,NA,1,1,118,0,4
"MAR","Morocco",1995,1,53,0,0,0,0,0,0,0,0,99.8300018310547,0.200000002980232,0,0,1,0,0,134,134,51.7000007629395,61.4435501098633,18.7299022674561,190.803298950195,32.1952133178711,38.6590881347656,68.0999984741211,0,0,0,0,0,1,0,0,0,1,17.1095161437988,7.8573808670044,4.05352258682251,14.7717905044556,0.193127498030663,4.33333349227905,1.83333337306976,3.33333325386047,0,119,119,NA,1,1,119,0,4
"MCO","Monaco",1995,NA,14.0451345443726,NA,NA,0,0,0,0,0,58.0470848083496,35.741283416748,5.74476432800293,0,1,0,0,0,132,132,100,138.040390014648,-3.83371472358704,109.293228149414,-5.10879564285278,9.23692798614502,6.19999980926514,1,1,0,0,0,0,0,0,0,0,10.3292455673218,11.0520458221436,1.76877796649933,12.358793258667,1.47625386714935,2.9522488117218,1.94935810565948,2.30470132827759,0.00640513561666012,120,120,NA,1,1,120,0,4
